Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Commissionerates,Bengaluru City,Bengaluru City,"PI Rajagopal Nagar PS, Office",PI Rajagopal Nagar PS,Office,22942525,,9480801319,,rgnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Madanayakanahalli PS, Office",PI Madanayakanahalli PS,Office,23713699,,9480802472,,mnayakahallibng@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Byadarahalli PS, Office",PI Byadarahalli PS,Office,23484899,,9480801550,,byhallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Chikkabanavar, Office",ACP Chikkabanavar,Office,—,,,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Gangammanagudi PS, Office",PI Gangammanagudi PS,Office,22942530,,22942026,,gggudibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Soladevanahalli PS, Office",PI Soladevanahalli PS,Office,28394805,,9480801328,,sdhallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Bagalgunte PS, Office",PI Bagalgunte PS,Office,22942258,,9480801547,,bagalguntepsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Rajanukunte PS, Office",PI Rajanukunte PS,Office,28468936,,9480802457,,rajanukuntebng@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Chikkabanavar PS, Office",PI Chikkabanavar PS,Office,—,,,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, South-West",DCP,South-West,080-22942300,,9480801005,,dcpsouthwestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"South-West C/Room, Office",South-West C/Room,Office,080-22943300,,9480801140,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Kengeri, Office",ACP Kengeri,Office,—,,9480801711,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Kengeri PS, Office",PI Kengeri PS,Office,22942510,,9480801724,,kengeribcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Jnanabharathi PS, Office",PI Jnanabharathi PS,Office,22942513,,23213586,,jbharathibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kumbalagodu PS, Office",PI Kumbalagodu PS,Office,28437599,,9480802808,,kumbalagudurmn@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Subramanyapura, Office",ACP Subramanyapura,Office,22943473,,9480801507,,ablesbpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Subramanyapura PS, Office",PI Subramanyapura PS,Office,22942565,,9480801529,,sbpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI K.S. Layout PS, Office",PI K.S. Layout PS,Office,22942567,,9480801531,,kslayoutbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Talaghattapura PS, Office",PI Talaghattapura PS,Office,22942359,,9480801075,,tgpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Konanakunte PS, Office",PI Konanakunte PS,Office,22942560,,9480801520,,konanakuntepsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Whitefield",DCP,Whitefield,080-22942852,,22942959,,dcpwhitefieldbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Whitefield C/Room, Office",Whitefield C/Room,Office,22942959,,7411747100,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Cyber Crime PS, Whitefield",ACP Cyber Crime PS,Whitefield,22942872,,9480801145,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Cyber Crime PS, Whitefield",PI Cyber Crime PS,Whitefield,22942872,,9480801146,,cenpswhitefieldbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Whitefield, Office",ACP Whitefield,Office,22943155,,9480801076,,ablewhitefieldbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Whitefield PS, Office",PI Whitefield PS,Office,22943472,,9480801617,,whitefieldbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI K.R. Puram PS, Office",PI K.R. Puram PS,Office,22942553,,9480801221,,krpurambcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Mahadevapura PS, Office",PI Mahadevapura PS,Office,22942546,,9480801230,,mdpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kadugodi PS, Office",PI Kadugodi PS,Office,22943471,,22943478,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Avalahalli PS, Office",PI Avalahalli PS,Office,28472500,,9480802473,,avalahallibng@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,22943510,,9480801147,,womenpswfbcp@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"ACP Marathahalli, Office",ACP Marathahalli,Office,22943199,,9480801607,,ablemarathahallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Marathahalli PS, Office",PI Marathahalli PS,Office,25639999,,9480801615,,marathahallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI H.A.L PS, Office",PI H.A.L PS,Office,22942542,,9480801616,,halbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Bellanduru PS, Office",PI Bellanduru PS,Office,25747771,,9480801543,,bellandurubcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Varthur PS, Office",PI Varthur PS,Office,28539196,,9480801618,,varthurbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Electronic City",DCP,Electronic City,—,,9480801008,,dcpelectroniccitybcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"C/Room, Office",C/Room,Office,22943355,,9480801142,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Electronic City, Office",ACP Electronic City,Office,22943603,,9480801063,,ableelectroniccitybcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Electronic City PS, Office",PI Electronic City PS,Office,22943469,,22943476,,electroniccitybcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Bandepalya PS, Office",PI Bandepalya PS,Office,22942236,,9480801078,,bandepalyabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Hulimavu PS, Office",PI Hulimavu PS,Office,22943470,,9480801622,,hulimavubcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Beguru PS, Office",PI Beguru PS,Office,22942551,,9480801217,,begurbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Parappana Agrahara PS, Office",PI Parappana Agrahara PS,Office,22943468,,9480801627,,pagraharabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Hebbagodi PS, Office",PI Hebbagodi PS,Office,27832922,,9480802451,,hebbagodibng@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Traffic East",DCP,Traffic East,22860787,,22942346,,"dcptrfeast@ksp.gov.in, dcptrafficeastoffice@gmail.com"
Commissionerates,Bengaluru City,Bengaluru City,"Traffic East C/Room, Office",Traffic East C/Room,Office,22943131,,9480801095,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic East, Office",ACP Traffic East,Office,22942098,,9480801806,,"acpeasttraffic123@gmail.com, acpeasttrafficbcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Halasoor PS, Office",PI Tr. Halasoor PS,Office,22942659,,22942751,,halasoortrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Jeevanbheema Nagar PS, Office",PI Tr. Jeevanbheema Nagar PS,Office,22942919,,22942658,,jbnagartraffic@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Shivajinagar PS, Office",PI Tr. Shivajinagar PS,Office,22942921,,9480801821,,shivajinagartrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Pulakeshi Nagar PS, Office",PI Tr. Pulakeshi Nagar PS,Office,22942924,,9480801820,,ftowntrafficps@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Banasawadi PS, Office",PI Tr. Banasawadi PS,Office,22942217,,9480801819,,bwaditrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. K.G. Halli PS, Office",PI Tr. K.G. Halli PS,Office,22942969,,9480801584,,kghallitrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic Whitefield, Office",ACP Traffic Whitefield,Office,29917704,,9480801132,,acpwhitefieldtraffic@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. HAL Airport PS, Office",PI Tr. HAL Airport PS,Office,22943115,,9480801817,,airporttrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Whitefield PS, Office",PI Tr. Whitefield PS,Office,22943706,,9480801831,,whitefieldtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. K.R. Puram PS, Office",PI Tr. K.R. Puram PS,Office,29532928,,9480801818,,krpuramtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Mahadevapura PS, Office",PI Tr. Mahadevapura PS,Office,22943389,,9449296253,,mdpuratrfbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Traffic West",DCP,Traffic West,22942318,,22943034,,"dcptrafficwest@gmail.com, dcptrfwest@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"Traffic West C/Room, Office",Traffic West C/Room,Office,22943030,,9480801900,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic West, Office",ACP Traffic West,Office,22942094,,9480801905,,acpwesttrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Chamarajapete PS, Office",PI Tr. Chamarajapete PS,Office,22942664,,9480801916,,chickpettrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Upparpete PS, Office",PI Tr. Upparpete PS,Office,22942665,,9480801915,,upettrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. City Market PS, Office",PI Tr. City Market PS,Office,22942808,,9480801917,,citymarkettrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Byatarayanapura PS, Office",PI Tr. Byatarayanapura PS,Office,22943011,,9480801919,,bypuratrafficpsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Kengeri PS, Office",PI Tr. Kengeri PS,Office,22943013,,9480806021,,kengeritrfbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic Central, Office",ACP Traffic Central,Office,22942096,,9480801807,,"acpcentraltrafficbcp@gmail.com, acpcentraltrafficbcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Cubbon Park PS, Office",PI Tr. Cubbon Park PS,Office,22942675,,22942912,,cparktrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Halsoor Gate PS, Office",PI Tr. Halsoor Gate PS,Office,22943124,,9480801829,,hgatetrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. High Ground PS, Office",PI Tr. High Ground PS,Office,22942916,,9480801827,,hgroundtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Ashokanagar PS, Office",PI Tr. Ashokanagar PS,Office,22943122,,9480801823,,angartrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Wilson Garden PS, Office",PI Tr. Wilson Garden PS,Office,22943120,,9480801826,,wgardentrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Sadashivanagar PS, Office",PI Tr. Sadashivanagar PS,Office,22942804,,9480801830,,ssnagrtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Sheshadripuram PS, Office",PI Tr. Sheshadripuram PS,Office,22943774,,9480801138,,sspuramtraffic@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic Vijayanagara, Office",ACP Traffic Vijayanagara,Office,22942943,,9480801611,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Vijayanagar PS, Office",PI Tr. Vijayanagar PS,Office,22942809,,9480801920,,vijayanagartrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Magadi Road PS, Office",PI Tr. Magadi Road PS,Office,22943010,,9480801918,,mroadtraffic@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Kamakshipalya PS, Office",PI Tr. Kamakshipalya PS,Office,22943009,,9480801921,,kamakshipalyatrps@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Jnanabharathi PS, Office",PI Tr. Jnanabharathi PS,Office,22942271,,9480801137,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP Traffic North, Office",DCP Traffic North,Office,22942411,,9480801133,,dcpnorthtrfbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Traffic North C/Room, Office",Traffic North C/Room,Office,22943684,,9480801096,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic North, Office",ACP Traffic North,Office,22942092,,22943015,,acpnorthtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Malleshwaram PS, Office",PI Tr. Malleshwaram PS,Office,22942810,,9480801922,,mvmtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Rajajinagar PS, Office",PI Tr. Rajajinagar PS,Office,22942807,,9480801924,,rnagartrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Yeshwanthapura PS, Office",PI Tr. Yeshwanthapura PS,Office,22942661,,9480801925,,yspuratrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Jalahalli PS, Office",PI Tr. Jalahalli PS,Office,22943020,,9480801558,,jalahallitrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Peenya PS, Office",PI Tr. Peenya PS,Office,22942674,,9480801923,,peenyatrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Chikkabanawara PS, Office",PI Tr. Chikkabanawara PS,Office,22943516,,9480801134,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic North-East, Office",ACP Traffic North-East,Office,22943708,,9480801073,,ablenortheasttrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Yelahanka PS, Office",PI Tr. Yelahanka PS,Office,22943024,,22943025,,ylktrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Hebbala PS, Office",PI Tr. Hebbala PS,Office,22943023,,9480801931,,hebbaltrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Chikkajala PS, Office",PI Tr. Chikkajala PS,Office,22943186,,9480801934,,chikkajalatrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Devanahalli PS, Office",PI Tr. Devanahalli PS,Office,27681100,,9480801074,,bialtrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. R.T. Nagar PS, Office",PI Tr. R.T. Nagar PS,Office,22943026,,9480801932,,rtnagartrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Hennur PS, Office",PI Tr. Hennur PS,Office,22943732,,9449295596,,hennurut@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Sanjay Nagar PS, Office",PI Tr. Sanjay Nagar PS,Office,22943035,,9480801135,,"sanjayanagaratr@ksp.gov.in, sanjayanagaratr@gmail.com"
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic Training & Road Safety Institute, Office",ACP Traffic Training & Road Safety Institute,Office,22942117,,9480801808,,ttitrfnorthbcpbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP Traffic South, Office",DCP Traffic South,Office,22943561,,9480800820,,dcptrfsouthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Traffic South C/Room, Office",Traffic South C/Room,Office,22942704,,9480801097,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic South, Office",ACP Traffic South,Office,22942090,,22942470,,"acpsouthtrafficbcp@ksp.gov.in, acptrafficsouth@gmail.com"
Commissionerates,Bengaluru City,Bengaluru City,"PI V.V. Puram PS, Office",PI V.V. Puram PS,Office,22942670,,22943029,,cmpettraffbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Jayanagar PS, Office",PI Tr. Jayanagar PS,Office,22942669,,22943366,,"jnagartrafficbcp@ksp.gov.in, jayanagartrafficps@gmail.com"
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Basavanagudi PS, Office",PI Tr. Basavanagudi PS,Office,22942668,,9480801928,,bguditrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Banashankari PS, Office",PI Tr. Banashankari PS,Office,22943108,,9480801929,,bsktrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Kumaraswamy Layout PS, Office",PI Tr. Kumaraswamy Layout PS,Office,22943109,,22942063,,kslyttrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Talaghattapura PS, Office",PI Tr. Talaghattapura PS,Office,22942862,,9449296259,,tgpuratraffic@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. JP Nagar PS, Office",PI Tr. JP Nagar PS,Office,22943192,,9480801136,,"jpnagartraffic@gmail.com, jpnagartrafficbc@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic South-East, Office",ACP Traffic South-East,Office,22942115,,9480801805,,acpsetrf@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Adugodi PS, Office",PI Tr. Adugodi PS,Office,22943125,,9480801822,,adugoditrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Madivala PS, Office",PI Tr. Madivala PS,Office,22942805,,9480801824,,madivalatrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Mico Layout PS, Office",PI Tr. Mico Layout PS,Office,22943118,,9480801825,,micolayouttrafficbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Hulimavu PS, Office",PI Tr. Hulimavu PS,Office,22942884,,9480801553,,hulimavutrfebcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Traffic HSR Layout, Office",ACP Traffic HSR Layout,Office,22942408,,9480801211,,"acphsrtr@gmail.com, acphsrlyttrsbcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. H.S.R Layout PS, Office",PI Tr. H.S.R Layout PS,Office,25747574,,22942399,,"hsrltrafficbcp@gmail.com, hsrlyttrafficbcp@gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Electronic City PS, Office",PI Tr. Electronic City PS,Office,22943718,,9480801832,,"electroniccitytraffic@gmail.com, electroniccitybcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Tr. Bellanduru PS, Office",PI Tr. Bellanduru PS,Office,22943153,,9449296666,,"bellandurtrafficps@gmail.com, bellandurubcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Crime-1",DCP,Crime-1,22200912,,22942366,,dcpcrbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Crime-2",DCP,Crime-2,22942374,,22202375,,dcpcrime2bcp@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"CCB C/Room, Office",CCB C/Room,Office,22943084,,22942372,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP EOW, Office",ACP EOW,Office,—,,9480801029,,ccbfms@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"PI EOW, Office",PI EOW,Office,—,,9480801559,,
Commissionerates,Bengaluru City,Bengaluru City,"PI EOW, Office",PI EOW,Office,—,,9480801562,,
Commissionerates,Bengaluru City,Bengaluru City,"PI EOW, Office",PI EOW,Office,—,,9113201453,,
Commissionerates,Bengaluru City,Bengaluru City,"PI EOW, Office",PI EOW,Office,—,,9480801560,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP ANW, Office",ACP ANW,Office,—,,9480801028,,ccbanwbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI ANW, Office",PI ANW,Office,—,,9480801561,,
Commissionerates,Bengaluru City,Bengaluru City,"PI ANW, Office",PI ANW,Office,—,,9480801548,,
Commissionerates,Bengaluru City,Bengaluru City,"PI ANW, Office",PI ANW,Office,—,,9480801542,,
Commissionerates,Bengaluru City,Bengaluru City,"PI ANW, Office",PI ANW,Office,—,,9480801549,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP OCW (West), Office",ACP OCW (West),Office,—,,9480801030,,
Commissionerates,Bengaluru City,Bengaluru City,"PI OCW, Office",PI OCW,Office,—,,9113201474,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP OCW (East), Office",ACP OCW (East),Office,—,,9480801061,,
Commissionerates,Bengaluru City,Bengaluru City,"PI OCW, Office",PI OCW,Office,—,,9113201471,,
Commissionerates,Bengaluru City,Bengaluru City,"PI OCW, Office",PI OCW,Office,—,,9113201461,,
Commissionerates,Bengaluru City,Bengaluru City,"PI OCW, Office",PI OCW,Office,—,,9113201472,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP SEW, Office",ACP SEW,Office,—,,9480801087,,
Commissionerates,Bengaluru City,Bengaluru City,"PI SEW, Office",PI SEW,Office,—,,9480801034,,
Commissionerates,Bengaluru City,Bengaluru City,"PI SEW, Office",PI SEW,Office,—,,9480801557,,
Commissionerates,Bengaluru City,Bengaluru City,"PI SEW, Office",PI SEW,Office,—,,9480801555,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP WPW, Office",ACP WPW,Office,22942181,,9480801027,,
Commissionerates,Bengaluru City,Bengaluru City,"PI WPW, Office",PI WPW,Office,—,,9480801560,,
Commissionerates,Bengaluru City,Bengaluru City,"PI WPW, Office",PI WPW,Office,—,,9480801551,,
Commissionerates,Bengaluru City,Bengaluru City,"PI WPW, Office",PI WPW,Office,—,,9480801546,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Intelligence, Bengaluru City",DCP,"Intelligence, Bengaluru City",22200920,,22942354,,dcpintbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"City SB C/Room, Office",City SB C/Room,Office,22943245,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Admin, Office",ACP Admin,Office,22942186,,9480801033,,ableadminbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"City SB Admin, Office",City SB Admin,Office,22207055,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"PI City SB, Office",PI City SB,Office,22943246,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP City SB Field, Office",ACP City SB Field,Office,22942186,,9480801031,,ableadminbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP ATC, Office",ACP ATC,Office,—,,9480801089,,atcbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI City SB, Office",PI City SB,Office,—,,9480801086,,
Commissionerates,Bengaluru City,Bengaluru City,"PI City SB, Office",PI City SB,Office,—,,9480801085,,
Commissionerates,Bengaluru City,Bengaluru City,"PI City SB, Office",PI City SB,Office,—,,9480801088,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, VVIP Security",DCP,VVIP Security,22942941,,22280020,,dcpvvipsec@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP VVIP Security Admin, Office",ACP VVIP Security Admin,Office,22282065,,9113202103,,acpvvipsec@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"ACP VVIP Security (Field), Office",ACP VVIP Security (Field),Office,22943662,,9480801080,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Ex-PM Security, Office",ACP Ex-PM Security,Office,22942196,,9480801081,,acpexpmsecurity@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI MTO, Office",PI MTO,Office,22942194,,9480801072,,
Commissionerates,Bengaluru City,Bengaluru City,"PI BDDS, Office",PI BDDS,Office,—,,9113201950,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Admin, Office",PI Admin,Office,—,,9480801092,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Field-1, Office",PI Field-1,Office,—,,9480801062,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Field-2, Office",PI Field-2,Office,22942192,,9113202098,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Field-3, Office",PI Field-3,Office,—,,9480801083,,
Commissionerates,Bengaluru City,Bengaluru City,"VVIP Security Section, Office",VVIP Security Section,Office,22942192,,22282066,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, CAR HQ",DCP,CAR HQ,26701406,,22942415,,"dcpcarhqbcp@ksp.gov.in, dcpcarhq@gmail.com"
Commissionerates,Bengaluru City,Bengaluru City,"CAR HQRS C/Room, Office",CAR HQRS C/Room,Office,22943555,,9845333551,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR HQRS, Office",ACP CAR HQRS,Office,—,,9480801039,,acp1carhqbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR HQRS, Office",ACP CAR HQRS,Office,—,,9480801038,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR HQRS, Office",ACP CAR HQRS,Office,—,,9480801040,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR HQRS, Office",ACP CAR HQRS,Office,—,,9480801037,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR HQRS, Office",ACP CAR HQRS,Office,—,,9480801041,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, CAR South",DCP,CAR South,22942492,,22942370,,dcpcarsouthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"CAR South C/Room, Office",CAR South C/Room,Office,22943333,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR South-I, Office",ACP CAR South-I,Office,—,,9480801054,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR South-II, Office",ACP CAR South-II,Office,—,,9480801055,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR South-III, Office",ACP CAR South-III,Office,—,,9480801056,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR South-IV, Office",ACP CAR South-IV,Office,—,,9480801053,,
Commissionerates,Bengaluru City,Bengaluru City,"Dog Squad, Office",Dog Squad,Office,22943085,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, CAR North",DCP,CAR North,29736959,,22942368,,dcpcarnorthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"CAR North C/Room, Office",CAR North C/Room,Office,22943222,,9480801046,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR North, Office",ACP CAR North,Office,—,,9480801047,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR North, Office",ACP CAR North,Office,—,,9480801048,,
