Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Western Range – Mangaluru,Mangaluru,"DySP Tarikere, Office",DySP Tarikere,Office,222266,,9480805122,,sdpotarikereckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Tarikere PS, Office",PI Tarikere PS,Office,222222,,9480805161,,tarikereckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Tarikere PS, Office",PSI-1 Tarikere PS,Office,222222,,8277990265,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Tarikere Circle, Office",CPI Tarikere Circle,Office,222690,,9480805136,,cpitarikereckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Lakkavalli PS, Office",PSI Lakkavalli PS,Office,239446,,9480805162,,lakkavallickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Lingadalli PS, Office",PSI Lingadalli PS,Office,254636,,9480805163,,lingadahallickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Ajjampura PS, Office",PI Ajjampura PS,Office,245133,,9480805164,,ajjampurackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Ajjampura PS, Office",PSI Ajjampura PS,Office,245033,,8277990271,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Birur Circle, Office",CPI Birur Circle,Office,255890,,9480805137,,cpibirurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Birur PS, Office",PSI-1 Birur PS,Office,255656,,9480805165,,birurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Yagati PS, Office",PSI Yagati PS,Office,240033,,9480805166,,yagatickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Kadur Circle, Office",CPI Kadur Circle,Office,222266,,9480805138,,cpikadurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Kadur PS, Office",PSI-1 Kadur PS,Office,221333,,9480805167,,kadurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Sakarayapatna PS, Office",PSI Sakarayapatna PS,Office,244044,,9480805168,,sakarayapatnackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Singatagere PS, Office",PSI Singatagere PS,Office,235520,,9480805169,,singatagereckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Panchanahalli PS, Office",PSI Panchanahalli PS,Office,259533,,9480805170,,panchanahallickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"AAO, Office",AAO,Office,234808,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI DSB, Office",PI DSB,Office,235400,,9480805107,,dsbcckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"RPI DAR, Office",RPI DAR,Office,222150,,9480805106,,darckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI ISD, Office",PI ISD,Office,—,,9480800705,,
Ranges,Western Range – Mangaluru,Mangaluru,"DySP KLA, Office",DySP KLA,Office,230179,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"Home Guard, Office",Home Guard,Office,220379,,—,,
