Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Southern Range – Mysuru,Mysuru,"CPI Kutta Circle, Office",CPI Kutta Circle,Office,244325,,9480804934,,cpikuttamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Kutta PS, Office",PSI Kutta PS,Office,244100,,9480804958,,kuttamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Srimangala PS, Office",PSI-1 Srimangala PS,Office,246246,,9480804960,,srimangalamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Palibetta OP, Office",Palibetta OP,Office,251200,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Somawarpet",DySP,Somawarpet,274400,,9480804921,,sdpospetmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Kushalnagara (T) PS, Office",PI Kushalnagara (T) PS,Office,274333,,9480804951,,kushalnagarmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Kushalnagar Traffic PS, Office",PSI Kushalnagar Traffic PS,Office,278833,,8277958199,,kushalnagartrafficmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Kushalnagara Circle, Office",CPI Kushalnagara Circle,Office,274747,,9480804932,,cpiknagarmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Kushalnagara (R) PS, Office",PSI-1 Kushalnagara (R) PS,Office,278433,,9480804936,,kushalanagararuralmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-2 Kushalnagara (R) PS, Office",PSI-2 Kushalnagara (R) PS,Office,278433,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Suntikoppa PS, Office",PSI Suntikoppa PS,Office,262333,,9480804953,,sunticoppamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Somawarpet PS, Office",PI Somawarpet PS,Office,284840,,9480804952,,cpispetmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Somawarpet PS, Office",PSI-1 Somawarpet PS,Office,282040,,—,,somawarpetmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Shanivarasanthe PS, Office",PI Shanivarasanthe PS,Office,283333,,9480804954,,shanivarasanthemcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"AAO, Office",AAO,Office,228400,,—,,aaomcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"RPI DAR, Office",RPI DAR,Office,228420,,9480804906,,darmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI DCRB, Office",PI DCRB,Office,—,,8277958201,,dcrbmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CDR Cell, Office",CDR Cell,Office,—,,9480804909,,spmcrcdr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI DSB, Office",PI DSB,Office,223056,,9480804907,,dsbmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"INT, Office",INT,Office,228425,,—,,Mcr.int@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Jail, Office",Jail,Office,228462,,—,,dpmdk.prisons-kar@gov.in
Ranges,Southern Range – Mysuru,Mysuru,"ISD, Office",ISD,Office,228000,,—,,piisdhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Home Guard, Office",Home Guard,Office,228427,,—,,commandant228427@gmail.com
Ranges,Southern Range – Mysuru,Mysuru,"Forest Cell, Office",Forest Cell,Office,228662,,9480800220,,
Ranges,Southern Range – Mysuru,Mysuru,"DC, Office",DC,Office,225500,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"AC, Office",AC,Office,225469,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Tahsildar, Office",Tahsildar,Office,228396,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"CEO ZP, Office",CEO ZP,Office,228905,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"RTO, Office",RTO,Office,225785,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Fire Force, Office",Fire Force,Office,229299,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"KPTCL, Office",KPTCL,Office,228454,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Excise, Office",Excise,Office,229295,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DFO, Office",DFO,Office,229299,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"KSRTC, Office",KSRTC,Office,—,,7760107788,,
Ranges,Southern Range – Mysuru,Mysuru,"Govt. Hospital, Office",Govt. Hospital,Office,223444,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DHO, Office",DHO,Office,225443,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Court, Office",Court,Office,225373,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PWD, Office",PWD,Office,225645,,—,,
